memory_free;r_a1;r_a2
1360388096;7;7
1360453632;7;7
1360052224;7;7
1360216064;7;7
1360723968;7;7
1359986688;7;7
1360355328;7;7
1360609280;7;7
1360076800;7;7
1360375808;7;7
1360769024;7;7
1359986688;7;7
1360314368;7;7
1360560128;7;7
1360019456;7;7
1360297984;7;7
1360592896;7;7
1360031744;7;7
1360408576;7;7
1360646144;7;7
1360039936;7;7
1360424960;7;7
1360826368;7;7
1360007168;7;7
1360334848;7;7
1360928768;7;7
1360039936;7;7
1360203776;7;7
1360572416;7;7
1360056320;7;7
1360424960;7;7
1359908864;7;7
1359908864;7;7
1360056320;7;7
1360650240;7;7
1360912384;7;7
1360216064;7;7
1360560128;7;7
1360494592;7;7
1359912960;7;7
1360248832;7;7
1360519168;7;7
1359855616;7;7
1360093184;7;7
1360470016;7;7
1359667200;7;7
1359896576;7;7
1360257024;7;7
1360748544;7;7
1359888384;7;7
1360158720;7;7
1362550784;7;7
1359872000;7;7
1360351232;7;7
1360523264;7;7
1359872000;7;7
1360207872;7;7
1360654336;7;7
1359921152;7;7
1360134144;7;7
1360371712;7;7
1359921152;7;7
1359863808;7;7
1360240640;7;7
1360535552;7;7
1359933440;7;7
1360297984;7;7
1360617472;7;7
1359855616;7;7
1360351232;7;7
1360596992;7;7
1360007168;7;7
1360392192;7;7
1360629760;7;7
1360801792;7;7
1360023552;7;7
1367871488;7;7
1360822272;7;7
1360048128;7;7
1360400384;7;7
1360703488;7;7
1359998976;7;7
1362210816;7;7
1360572416;7;7
1360048128;7;7
1360560128;7;7
1360863232;7;7
1360863232;7;7
1360109568;7;7
1360535552;7;7
1360412672;7;7
1360297984;7;7
1360560128;7;7
1360932864;7;7
1360199680;7;7
1360658432;7;7
1360805888;7;7
1360093184;7;7
1360576512;7;7
1360748544;7;7
1360109568;7;7
1360740352;7;7
1360863232;7;7
1360236544;7;7
1360433152;7;7
1360936960;7;7
1360310272;7;7
1360596992;7;7
1360973824;7;7
1360166912;7;7
1360400384;7;7
1360941056;7;7
1360056320;7;7
1360674816;7;7
1360855040;7;7
1361059840;7;7
1360502784;7;7
1360699392;7;7
1361133568;7;7
1360437248;7;7
1360887808;7;7
1361326080;7;7
1360363520;7;7
1360822272;7;7
1360920576;7;7
1360560128;7;7
1360936960;7;7
1363845120;7;7
1360453632;7;7
1360662528;7;7
1368166400;7;7
1360482304;7;7
1360670720;7;7
1361154048;7;7
1361702912;7;7
1361031168;7;7
1361031168;7;7
1361219584;7;7
1361649664;7;7
1360900096;7;7
1361219584;7;7
1361539072;7;7
1360850944;7;7
1361113088;7;7
1361506304;7;7
1360986112;7;7
1361305600;7;7
1361469440;7;7
1360916480;7;7
1361240064;7;7
1361690624;7;7
1360928768;7;7
1361207296;7;7
1361551360;7;7
1361051648;7;7
1361264640;7;7
1361690624;7;7
1360936960;7;7
1361313792;7;7
1361584128;7;7
1361043456;7;7
1361051648;7;7
1361080320;7;7
1360547840;7;7
1360809984;7;7
1361203200;7;7
1360613376;7;7
1360875520;7;7
1361113088;7;7
1360662528;7;7
1361055744;7;7
1361276928;7;7
1360515072;7;7
1360932864;7;7
1361403904;7;7
1360556032;7;7
1360982016;7;7
1361321984;7;7
1360457728;7;7
1360994304;7;7
1363476480;7;7
1364598784;7;7
-1448275968;7;7
-1717399552;7;7
-1739603968;7;7
-1739763712;7;7
-1743826944;7;7
-1743826944;7;7
-1744969728;7;7
-1746493440;7;7
-1746526208;7;7
-1746329600;7;7
-1746362368;7;7
-1746243584;7;7
-1747038208;7;7
-1747038208;7;7
-1747005440;7;7
-1747070976;7;7
-1746690048;7;7
-1747070976;7;7
-1747136512;7;7
-1747136512;7;7
-1747169280;7;7
-1746432000;7;7
-1747226624;7;7
-1747226624;7;7
-1747292160;7;7
-1747419136;7;7
-1747419136;7;7
-1747324928;7;7
-1747419136;7;7
-1747451904;7;7
-1747484672;7;7
-1747484672;7;7
-1747357696;7;7
-1747136512;7;7
-1747136512;7;7
-1747136512;7;7
-1747005440;7;7
-1746911232;7;7
-1747546112;7;7
-1747546112;7;7
-1747578880;7;7
-1747578880;7;7
-1747484672;7;7
-1747468288;7;7
-1747484672;7;7
-1747484672;7;7
-1747386368;7;7
-1747386368;7;7
-1747386368;7;7
-1747386368;7;7
-1747353600;7;7
-1747419136;7;7
-1747419136;7;7
-1747451904;7;7
-1747451904;7;7
-1747435520;7;7
-1747484672;7;7
-1746817024;7;7
-1747357696;7;7
-1747423232;7;7
-1747390464;7;7
-1747226624;7;7
-1747353600;7;7
-1747353600;7;7
-1747386368;7;7
-1747419136;7;7
-1747386368;7;7
-1747546112;7;7
-1747578880;7;7
-1747546112;7;7
-1747611648;7;7
-1747578880;7;7
-1747230720;7;7
-1747197952;7;7
-1747263488;7;7
-1747296256;7;7
-1747099648;7;7
-1747132416;7;7
-1747099648;7;7
-1747132416;7;7
-1747132416;7;7
-1747132416;7;7
-1746751488;7;7
-1747165184;7;7
-1747197952;7;7
-1747197952;7;7
-1747197952;7;7
-1747103744;7;7
-1747644416;7;7
-1747644416;7;7
-1747644416;7;7
-1747677184;7;7
-1747644416;7;7
-1747353600;7;7
-1747353600;7;7
-1747419136;7;7
-1747419136;7;7
-1747259392;7;7
-1747451904;7;7
-1747451904;7;7
-1747419136;7;7
-1747517440;7;7
-1747103744;7;7
