memory_free;r_a1;r_a2
3317051392;7;7
3317149696;7;7
3317641216;7;7
3315990528;7;7
3316994048;7;7
3317088256;7;7
3317690368;7;7
3317002240;7;7
3317420032;7;7
3317915648;7;7
3317338112;7;7
3317784576;7;7
3316035584;7;7
3316420608;7;7
3316801536;7;7
3316137984;7;7
3316662272;7;7
3319422976;7;7
3316428800;7;7
3316805632;7;7
3317690368;7;7
3317936128;7;7
3317223424;7;7
3317686272;7;7
3318394880;7;7
3317796864;7;7
3318042624;7;7
3317600256;7;7
3318157312;7;7
3321188352;7;7
3318824960;7;7
3318153216;7;7
3318870016;7;7
3318480896;7;7
3318661120;7;7
3318661120;7;7
3319156736;7;7
3318644736;7;7
3319062528;7;7
3319382016;7;7
3318792192;7;7
3319267328;7;7
3320692736;7;7
3319037952;7;7
3320127488;7;7
3320954880;7;7
3320283136;7;7
3320578048;7;7
3320774656;7;7
3320467456;7;7
3320582144;7;7
3320885248;7;7
3320295424;7;7
3320516608;7;7
3320860672;7;7
3320426496;7;7
3320868864;7;7
3320971264;7;7
3320594432;7;7
3320733696;7;7
3321171968;7;7
3320651776;7;7
3320963072;7;7
3321102336;7;7
3320885248;7;7
3321171968;7;7
3321434112;7;7
3320565760;7;7
3320856576;7;7
3320446976;7;7
3320614912;7;7
3320868864;7;7
3320426496;7;7
3325153280;7;7
3321364480;7;7
3320528896;7;7
3321073664;7;7
3321458688;7;7
3320745984;7;7
3321057280;7;7
3321278464;7;7
3320762368;7;7
3321495552;7;7
3321954304;7;7
3321765888;7;7
3324592128;7;7
3322552320;7;7
3320991744;7;7
3321327616;7;7
3321327616;7;7
3321335808;7;7
3320983552;7;7
3321311232;7;7
3321495552;7;7
3321159680;7;7
3321536512;7;7
3321692160;7;7
3321028608;7;7
3322216448;7;7
3321733120;7;7
3321004032;7;7
3320500224;7;7
3320811520;7;7
3320127488;7;7
3320381440;7;7
3320713216;7;7
3320279040;7;7
3320631296;7;7
3320893440;7;7
3320336384;7;7
3320606720;7;7
3320098816;7;7
3320365056;7;7
3320750080;7;7
3320877056;7;7
3320270848;7;7
3320684544;7;7
3320242176;7;7
3320496128;7;7
3326935040;7;7
3320324096;7;7
3320471552;7;7
3320725504;7;7
3320201216;7;7
3320655872;7;7
3321024512;7;7
3320377344;7;7
3320614912;7;7
3321028608;7;7
3320569856;7;7
3320729600;7;7
3321131008;7;7
3320508416;7;7
3320664064;7;7
3321155584;7;7
3320360960;7;7
3320946688;7;7
3321217024;7;7
3320627200;7;7
3320922112;7;7
3321286656;7;7
3320795136;7;7
3321073664;7;7
3321073664;7;7
3321180160;7;7
3320672256;7;7
3327930368;7;7
3321417728;7;7
3320877056;7;7
3321520128;7;7
3321638912;7;7
3321229312;7;7
3321466880;7;7
3321036800;7;7
3321200640;7;7
3321602048;7;7
3321733120;7;7
3321229312;7;7
3321606144;7;7
3321630720;7;7
3321368576;7;7
3321581568;7;7
3321221120;7;7
3321319424;7;7
3329720320;7;7
3321630720;7;7
3322843136;7;7
3323105280;7;7
3323146240;7;7
3323326464;7;7
3323678720;7;7
3323064320;7;7
3321073664;7;7
3321491456;7;7
3320774656;7;7
3320995840;7;7
3321593856;7;7
3320918016;7;7
3320991744;7;7
3321450496;7;7
3320901632;7;7
3321212928;7;7
3321630720;7;7
3321032704;7;7
3321622528;7;7
3322281984;7;7
3325767680;7;7
3325440000;7;7
3007967232;7;7
321785856;7;7
222781440;7;7
223797248;7;7
221638656;7;7
221638656;7;7
221257728;7;7
221224960;7;7
221208576;7;7
220794880;7;7
220991488;7;7
220831744;7;7
220798976;7;7
220831744;7;7
221655040;7;7
221622272;7;7
222003200;7;7
221970432;7;7
221970432;7;7
219848704;7;7
219688960;7;7
219561984;7;7
216428544;7;7
216428544;7;7
216870912;7;7
216649728;7;7
216584192;7;7
216616960;7;7
216616960;7;7
216551424;7;7
216678400;7;7
216645632;7;7
216645632;7;7
216809472;7;7
216776704;7;7
217030656;7;7
217030656;7;7
217030656;7;7
216997888;7;7
216997888;7;7
216616960;7;7
216584192;7;7
216616960;7;7
216584192;7;7
216551424;7;7
216584192;7;7
216551424;7;7
216518656;7;7
216551424;7;7
216485888;7;7
216645632;7;7
216645632;7;7
216612864;7;7
216809472;7;7
216842240;7;7
216616960;7;7
216616960;7;7
216584192;7;7
216551424;7;7
216518656;7;7
216678400;7;7
216645632;7;7
216485888;7;7
216485888;7;7
216649728;7;7
216776704;7;7
216743936;7;7
216743936;7;7
216743936;7;7
216711168;7;7
216870912;7;7
216838144;7;7
216772608;7;7
216838144;7;7
216707072;7;7
216739840;7;7
216739840;7;7
216870912;7;7
216903680;7;7
216870912;7;7
216932352;7;7
216932352;7;7
216899584;7;7
216899584;7;7
216866816;7;7
216326144;7;7
216489984;7;7
216489984;7;7
216489984;7;7
216330240;7;7
216297472;7;7
216330240;7;7
216264704;7;7
216264704;7;7
216932352;-5;-6
216866816;-5;-6
216997888;-5;-6
216997888;-5;-6
216997888;-5;-6
216743936;-5;-6
216743936;-5;-6
216711168;-5;-6
216678400;-5;-6
216678400;-5;-6
216805376;-5;-6
216805376;-5;-6
216805376;-5;-6
216772608;-5;-6
216805376;-5;-6
216391680;-5;-6
216358912;-5;-6
216391680;-5;-6
216358912;-5;-6
216522752;-5;-6
216870912;-5;-6
217124864;-5;-6
217059328;-5;-6
217059328;-5;-6
217059328;-5;-6
217026560;-5;-6
216424448;-5;-6
216391680;-5;-6
216358912;-5;-6
216391680;-5;-6
216580096;-5;-6
217030656;-5;-6
216997888;-5;-6
216997888;-5;-6
217505792;-5;-6
217473024;-5;-6
216678400;-5;-6
216711168;-5;-6
216678400;-5;-6
216645632;-5;-6
216518656;-5;-6
216453120;-5;-6
216649728;-5;-6
216649728;-5;-6
216682496;-5;-6
216870912;-5;-6
216838144;-5;-6
216870912;-5;-6
216838144;-5;-6
216805376;-5;-6
216965120;-5;-6
216551424;-5;-6
216551424;-5;-6
216551424;-5;-6
216518656;-5;-6
216518656;-5;-6
216993792;-5;-6
217026560;-5;-6
216961024;-5;-6
217157632;-5;-6
217124864;-5;-6
216522752;-5;-6
216489984;-5;-6
216457216;-5;-6
216522752;-5;-6
216522752;-5;-6
216457216;-5;-6
216899584;-5;-6
216932352;-5;-6
216899584;-5;-6
216866816;-5;-6
216993792;-5;-6
216522752;-5;-6
216522752;-5;-6
216522752;-5;-6
216522752;-5;-6
216489984;-5;-6
216584192;-5;-6
216616960;-5;-6
216551424;-5;-6
216584192;-5;-6
216584192;-5;-6
217092096;-5;-6
216965120;-5;-6
216932352;-5;-6
216932352;-5;-6
216866816;-5;-6
216932352;-5;-6
216485888;-5;-6
216485888;-5;-6
216649728;-5;-6
216682496;-5;-6
216870912;-5;-6
216584192;-5;-6
216584192;-5;-6
216584192;-5;-6
216518656;-5;-6
216596480;-5;-6
216518656;-5;-6
216518656;-5;-6
216518656;-5;-6
216649728;-5;-6
216616960;-5;-6
216584192;-5;-6
216584192;-5;-6
216584192;-5;-6
219734016;-5;-6
216678400;-5;-6
216678400;-5;-6
216678400;-5;-6
216788992;-5;-6
216772608;-5;-6
216645632;-5;-6
216580096;-5;-6
216776704;-5;-6
216743936;-5;-6
216743936;-5;-6
216649728;-5;-6
216584192;-5;-6
216584192;-5;-6
216551424;-5;-6
216518656;-5;-6
217186304;-5;-6
217153536;-5;-6
217088000;-5;-6
217088000;-5;-6
217284608;-5;-6
216555520;-5;-6
216489984;-5;-6
216489984;-5;-6
216457216;-5;-6
216711168;-5;-6
216965120;-5;-6
216965120;-5;-6
216932352;-5;-6
216932352;-5;-6
216866816;-5;-6
216485888;-5;-6
216485888;-5;-6
216453120;-5;-6
216649728;-5;-6
216649728;-5;-6
217030656;-5;-6
216965120;-5;-6
216965120;-5;-6
216932352;-5;-6
216596480;-5;-6
216297472;-5;-6
216231936;-5;-6
216231936;-5;-6
216231936;-5;-6
216772608;-5;-6
216580096;-5;-6
216776704;-5;-6
216776704;-5;-6
216776704;-5;-6
216776704;-5;-6
216838144;-5;-6
216838144;-5;-6
216805376;-5;-6
216805376;-5;-6
216805376;-5;-6
216899584;-5;-6
216932352;-5;-6
216866816;-5;-6
216866816;-5;-6
216522752;-5;-6
216489984;-5;-6
216457216;-5;-6
216489984;-5;-6
216457216;-5;-6
217092096;-5;-6
216932352;-5;-6
216965120;-5;-6
216899584;-5;-6
216899584;-5;-6
216866816;-5;-6
216707072;-5;-6
216903680;-5;-6
216870912;-5;-6
216870912;-5;-6
217034752;-5;-6
216965120;-5;-6
216965120;-5;-6
216965120;-5;-6
216965120;-5;-6
216932352;-5;-6
216551424;-5;-6
216551424;-5;-6
216551424;-5;-6
216485888;-5;-6
216518656;-5;-6
216993792;-5;-6
216993792;-5;-6
216993792;-5;-6
217124864;-5;-6
217157632;-5;-6
217030656;-5;-6
216965120;-5;-6
216997888;-5;-6
216965120;-5;-6
216932352;-5;-6
216932352;-5;-6
216805376;-5;-6
216805376;-5;-6
216772608;-5;-6
216739840;-5;-6
216707072;-5;-6
216834048;-5;-6
217030656;-5;-6
217030656;-5;-6
216997888;-5;-6
216997888;-5;-6
216838144;-5;-6
216805376;-5;-6
216838144;-5;-6
216805376;-5;-6
216805376;-5;-6
216678400;-5;-6
216645632;-5;-6
216612864;-5;-6
216612864;-5;-6
216612864;-5;-6
216834048;-5;-6
216866816;-5;-6
217030656;-5;-6
216997888;-5;-6
216965120;-5;-6
216424448;-5;-6
216424448;-5;-6
216391680;-5;-6
216358912;-5;-6
216612864;-5;-6
216580096;-5;-6
216612864;-5;-6
216776704;-5;-6
216809472;-5;-6
216743936;-5;-6
216743936;-5;-6
216743936;-5;-6
216711168;-5;-6
216678400;-5;-6
219226112;-5;-6
217440256;-5;-6
217473024;-5;-6
217407488;-5;-6
217391104;-5;-6
216580096;-5;-6
216743936;-5;-6
216743936;-5;-6
216711168;-5;-6
216711168;-5;-6
216997888;-5;-6
216965120;-5;-6
217018368;-5;-6
216965120;-5;-6
216965120;-5;-6
216932352;-5;-6
216645632;-5;-6
216678400;-5;-6
216645632;-5;-6
216612864;-5;-6
216903680;-5;-6
216903680;-5;-6
216903680;-5;-6
216870912;-5;-6
217378816;-5;-6
217473024;-5;-6
216932352;-5;-6
216965120;-5;-6
216932352;-5;-6
216866816;-5;-6
216899584;-5;-6
216485888;-5;-6
216453120;-5;-6
216616960;-5;-6
216616960;-5;-6
216649728;-5;-6
217030656;-5;-6
216997888;-5;-6
216997888;-5;-6
216965120;-5;-6
216965120;-5;-6
216616960;-5;-6
216518656;-5;-6
216551424;-5;-6
216551424;-5;-6
216518656;-5;-6
216612864;-5;-6
216612864;-5;-6
216776704;-5;-6
216743936;-5;-6
216743936;-5;-6
216743936;-5;-6
216711168;-5;-6
216711168;-5;-6
216711168;-5;-6
216678400;-5;-6
216551424;-5;-6
216518656;-5;-6
216518656;-5;-6
216518656;-5;-6
216453120;-5;-6
216997888;-5;-6
216997888;-5;-6
216997888;-5;-6
216997888;-5;-6
216997888;-5;-6
216584192;-5;-6
216616960;-5;-6
216551424;-5;-6
216551424;-5;-6
216518656;-5;-6
216711168;-5;-6
216645632;-5;-6
216645632;-5;-6
216612864;-5;-6
216580096;-5;-6
216649728;-5;-6
216649728;-5;-6
216649728;-5;-6
216616960;-5;-6
216616960;-5;-6
216870912;-5;-6
216965120;-5;-6
216965120;-5;-6
217092096;-5;-6
217092096;-5;-6
217059328;-5;-6
216645632;-5;-6
216645632;-5;-6
216612864;-5;-6
216612864;-5;-6
216612864;-5;-6
216870912;-5;-6
216903680;-5;-6
216870912;-5;-6
216870912;-5;-6
216870912;-5;-6
216743936;-5;-6
216743936;-5;-6
216711168;-5;-6
216711168;-5;-6
216678400;-5;-6
216678400;-5;-6
216645632;-5;-6
216678400;-5;-6
216612864;-5;-6
216580096;-5;-6
216580096;-5;-6
216743936;-5;-6
216743936;-5;-6
216776704;-5;-6
216743936;-5;-6
216711168;-5;-6
216932352;-5;-6
216932352;-5;-6
216932352;-5;-6
216932352;-5;-6
216899584;-5;-6
216645632;-5;-6
216645632;-5;-6
216612864;-5;-6
216612864;-5;-6
216580096;-5;-6
216961024;-5;-6
216993792;-5;-6
216928256;-5;-6
217124864;-5;-6
217124864;-5;-6
217092096;-5;-6
216838144;-5;-6
216838144;-5;-6
216805376;-5;-6
216805376;-5;-6
216772608;-5;-6
216645632;-5;-6
216645632;-5;-6
216645632;-5;-6
216612864;-5;-6
216707072;-5;-6
217030656;-5;-6
216997888;-5;-6
216965120;-5;-6
216965120;-5;-6
216899584;-5;-6
216932352;-5;-6
